coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Tue Jul 18 19:14:16 +0000 2017,ownvoices,,https://twitter.com/i/web/status/887390078221381632,4,887390078221381632,hollieeblog,887389442251608064,4203742780,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@hollieeblog Yessss!! More #ownvoices narratives are needed by POC themselves or those that are in the particular '… https://t.co/S41TFqLJ5V,https://twitter.com/ireadss/status/887390078221381632,Mon Jan 13 14:09:52 +0000 2014,ireadss,False,"|| 📚 books. books. books. oh yeah, and books. 📚 ||",1712,580,518,21,UK,Warda,8857,London,http://www.instagram.com/i.reads,False
,Tue Jul 18 19:15:32 +0000 2017,ownvoices feminisminya,,,4,887390398301315074,,,,en,,,4,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",There's nothing more effective and educational than #ownvoices narratives telling their story. #feminisminya,https://twitter.com/ireadss/status/887390398301315074,Mon Jan 13 14:09:52 +0000 2014,ireadss,False,"|| 📚 books. books. books. oh yeah, and books. 📚 ||",1712,580,518,21,UK,Warda,8857,London,http://www.instagram.com/i.reads,False
,Tue Jul 18 19:15:46 +0000 2017,ownvoices,,,0,887390458892210180,,,,en,,,1,887390078221381632,ireadss,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ireadss: @hollieeblog Yessss!! More #ownvoices narratives are needed by POC themselves or those that are in the particular 'group' itse…,https://twitter.com/helloiammariam/status/887390458892210180,Mon Apr 12 10:19:36 +0000 2010,helloiammariam,False,write like you're running out of time | rep'd by @mollykh,17647,30991,3802,3054,,Mariam,47122,London,http://helloiammariam.com,False
,Tue Jul 18 19:15:53 +0000 2017,ownvoices,,,0,887390484829802496,,,,en,,,1,887389442251608064,hollieeblog,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @hollieeblog: White writers can and SHOULD write POC characters, but at the same time shouldn't overshadow #ownvoices narratives #femini…",https://twitter.com/helloiammariam/status/887390484829802496,Mon Apr 12 10:19:36 +0000 2010,helloiammariam,False,write like you're running out of time | rep'd by @mollykh,17647,30991,3802,3054,,Mariam,47122,London,http://helloiammariam.com,False
,Tue Jul 18 19:16:11 +0000 2017,ownvoices feminisminya,,,0,887390559974895616,,,,en,,,4,887390398301315074,ireadss,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",RT @ireadss: There's nothing more effective and educational than #ownvoices narratives telling their story. #feminisminya,https://twitter.com/readabilitea/status/887390559974895616,Tue Mar 22 18:34:00 +0000 2016,readabilitea,False,Blogger @ https://t.co/ne8Si4tepJ Hufflepuff with perpetually wonky glasses. She/her,3615,665,773,23,,Zoë,3244,London,http://readabilitea.blogspot.com,False
,Tue Jul 18 19:17:16 +0000 2017,,,https://twitter.com/i/web/status/887390834232107008,0,887390834232107008,PrythianBworm,887390178196824066,173507810,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@PrythianBworm @ireadss research is definitely key! i'm forever praising a quiet kind of thunder for its non-… https://t.co/WX77Zua8eD,https://twitter.com/scorpioreads/status/887390834232107008,Fri Oct 07 16:24:18 +0000 2016,scorpioreads,False,20. | unapologetically muslim. lang lit student. excessive tea drinker ☕ and author of many unfinished novels. #diversebookbloggers #writeyourresistance,1987,531,267,7,United Kingdom,nad 🌹,3336,London,http://www.wordsbeneaththewings.wordpress.com,False
,Tue Jul 18 19:17:30 +0000 2017,ownvoices,,https://twitter.com/i/web/status/887390891253669892,7,887390891253669892,,,,en,,False,3,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Yes! marginalised writers shouldn't feel obliged to represent #ownvoices - cishet white dudes don't get that kinda… https://t.co/vfUeoPcxdG,https://twitter.com/slouisebarnard/status/887390891253669892,Wed Feb 05 14:14:18 +0000 2014,slouisebarnard,False,MSc @EdNapierPublish researching PUBLIC LIBRARIES | Dream Team @youngwomenscot | #drinkYAscotland | bi | Ravenclaw | for jokes but also for reals,7862,995,728,34,Edinburgh,Sarah Barnard 🌧️,6641,London,http://sarahlikesbooks.wordpress.com/,False
,Tue Jul 18 19:17:37 +0000 2017,ownvoices,,https://twitter.com/i/web/status/887390923629494274,0,887390923629494274,helloiammariam,887389796506759168,132123926,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@helloiammariam I think that's the danger that just can't be allowed. So it's up to us to support #ownvoices author… https://t.co/CQxIfYerl4,https://twitter.com/ireadss/status/887390923629494274,Mon Jan 13 14:09:52 +0000 2014,ireadss,False,"|| 📚 books. books. books. oh yeah, and books. 📚 ||",1712,580,518,21,UK,Warda,8857,London,http://www.instagram.com/i.reads,False
,Tue Jul 18 19:17:54 +0000 2017,ownvoices feminisminya,,,0,887390992286060545,,,,en,,,4,887390398301315074,ireadss,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ireadss: There's nothing more effective and educational than #ownvoices narratives telling their story. #feminisminya,https://twitter.com/DiannaLGunn/status/887390992286060545,Fri Oct 03 23:59:46 +0000 2008,DiannaLGunn,False,"Freelance writer by day, fantasy author by night. Debut YA fantasy Keeper of the Dawn OUT NOW! I blog @SteamCav",18229,3157,2026,366,Toronto,DiannaLGunn,28262,,http://eepurl.com/A3i3b,False
,Tue Jul 18 19:18:26 +0000 2017,ownvoices,,,0,887391127724326914,,,,en,,,3,887390891253669892,slouisebarnard,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @slouisebarnard: Yes! marginalised writers shouldn't feel obliged to represent #ownvoices - cishet white dudes don't get that kinda pres…,https://twitter.com/bookswithjane/status/887391127724326914,Mon Jul 04 19:47:33 +0000 2011,bookswithjane,False,"Assistant Editor at @JKPBooks, commissioning in art therapy. Book blogger. Views my own.",1293,454,1341,31,"London, UK",Jane Evans,2841,London,https://bookswithjane.wordpress.com,False
,Tue Jul 18 19:18:29 +0000 2017,ownvoices,,,0,887391139535482880,,,,en,,,3,887390891253669892,slouisebarnard,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @slouisebarnard: Yes! marginalised writers shouldn't feel obliged to represent #ownvoices - cishet white dudes don't get that kinda pres…,https://twitter.com/aliceymarshall/status/887391139535482880,Wed Oct 21 14:40:53 +0000 2015,aliceymarshall,False,"Work in Digital Media. Book blogger. Former @maximumpop. Pretty into winged eyeliner, feminism & getting lost in books ✨ alicemarshall1994@gmail.com",8171,442,393,9,"Bath, England",Alice Marshall,4495,London,http://ardentlyalice.wordpress.com,False
,Tue Jul 18 19:18:32 +0000 2017,ownvoices,,,0,887391152038719488,,,,en,,,2,887389940010692610,readabilitea,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @readabilitea: #ownvoices books have improved my reading life x10 + also my 15yo sister's reading because I pass them down to her #Femin…,https://twitter.com/HadiyahSama/status/887391152038719488,Sun Sep 28 13:47:06 +0000 2014,HadiyahSama,False,"Avid Reader, Writer, Gamer, & Feminist. Interested in intersectionality. I REALLY LOVE SPACE.",509,140,927,9,"London, England",🌻🚀Hadiyah 🎈,3476,London,https://hadiyahsama.wordpress.com/,False
,Tue Jul 18 19:18:42 +0000 2017,ownvoices,,,0,887391195340701698,,,,en,,,1,887390923629494274,ireadss,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ireadss: @helloiammariam I think that's the danger that just can't be allowed. So it's up to us to support #ownvoices authors so publis…,https://twitter.com/helloiammariam/status/887391195340701698,Mon Apr 12 10:19:36 +0000 2010,helloiammariam,False,write like you're running out of time | rep'd by @mollykh,17647,30991,3802,3054,,Mariam,47122,London,http://helloiammariam.com,False
,Tue Jul 18 19:19:03 +0000 2017,ownvoices,,,0,887391282842218498,,,,en,,,3,887390891253669892,slouisebarnard,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @slouisebarnard: Yes! marginalised writers shouldn't feel obliged to represent #ownvoices - cishet white dudes don't get that kinda pres…,https://twitter.com/helloiammariam/status/887391282842218498,Mon Apr 12 10:19:36 +0000 2010,helloiammariam,False,write like you're running out of time | rep'd by @mollykh,17647,30991,3802,3054,,Mariam,47122,London,http://helloiammariam.com,False
,Tue Jul 18 19:22:22 +0000 2017,ownvoices feminisminya,,,2,887392119740149760,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I think a good example of #ownvoices being written by someone else is To Kill a Mockingbird, no? #feminisminya",https://twitter.com/ireadss/status/887392119740149760,Mon Jan 13 14:09:52 +0000 2014,ireadss,False,"|| 📚 books. books. books. oh yeah, and books. 📚 ||",1712,580,518,21,UK,Warda,8857,London,http://www.instagram.com/i.reads,False
,Tue Jul 18 19:32:42 +0000 2017,querypile MSWL ownvoices,https://twitter.com/epubagent/status/857710256633372672/photo/1,,0,887394716819619841,,,,en,,False,10,857710256633372672,epubagent,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @epubagent: Would love to see more strong, erotic romance in my #querypile featuring POC by POC. #MSWL #ownvoices https://t.co/dzqOBjx53u",https://twitter.com/KenyaWrightBook/status/887394716819619841,Mon Mar 02 21:34:20 +0000 2009,KenyaWrightBook,False,Published Author of 25 novels involving Dark Alphas that love to ravage ethnic heroines. #interracialerotica #interracialromance #interracialthriller,8348,5462,4628,255,"Sarasota, FL",Kenya Wright,53125,Central Time (US & Canada),http://kenyawrightbooks.com/,False
,Tue Jul 18 19:35:26 +0000 2017,ownvoices feminisminya,,,0,887395406358990848,,,,en,,,4,887390398301315074,ireadss,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ireadss: There's nothing more effective and educational than #ownvoices narratives telling their story. #feminisminya,https://twitter.com/helloiammariam/status/887395406358990848,Mon Apr 12 10:19:36 +0000 2010,helloiammariam,False,write like you're running out of time | rep'd by @mollykh,17647,30991,3802,3054,,Mariam,47122,London,http://helloiammariam.com,False
,Tue Jul 18 19:52:10 +0000 2017,querypile MSWL ownvoices,https://twitter.com/epubagent/status/857710256633372672/photo/1,,0,887399615359746048,,,,en,,False,10,857710256633372672,epubagent,"<a href=""http://thenovelistscorner.blogspot.com/"" rel=""nofollow"">Manuscript Head Hunters</a>","RT @epubagent: Would love to see more strong, erotic romance in my #querypile featuring POC by POC. #MSWL #ownvoices https://t.co/dzqOBjx53u",https://twitter.com/NovelistsCorner/status/887399615359746048,Sun Sep 29 00:11:35 +0000 2013,NovelistsCorner,False,"Networking for readers, writers and novelists. Book reviews, writing tips, publishing help and publicity. #Books #AmReading #MustRead #AskEditor  #GetPublished",4705,21568,20342,1271,"San Francisco, CA",Novelist's Corner,293421,,,False
,Tue Jul 18 19:52:26 +0000 2017,MSWL ownvoices,,,0,887399685908045825,,,,en,,,1,887389744342159360,stephlystein,"<a href=""http://thenovelistscorner.blogspot.com/"" rel=""nofollow"">Manuscript Head Hunters</a>","RT @stephlystein: New updates to my #MSWL Manuscript Wish List post, full of magic, feminism, #ownvoices, and occasional heartbreak: https:…",https://twitter.com/NovelistsCorner/status/887399685908045825,Sun Sep 29 00:11:35 +0000 2013,NovelistsCorner,False,"Networking for readers, writers and novelists. Book reviews, writing tips, publishing help and publicity. #Books #AmReading #MustRead #AskEditor  #GetPublished",4705,21568,20342,1271,"San Francisco, CA",Novelist's Corner,293421,,,False
,Tue Jul 18 20:05:54 +0000 2017,bookreview ownvoices ireadya,,https://thebookishpage.wordpress.com/2017/07/18/of-fire-and-stars-by-audrey-coulthurst/,1,887403071504080896,,,,en,,False,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",A few thoughts on Of Fire and Stars by Audrey Coulthurst. #bookreview #ownvoices #ireadya https://t.co/eL9y1FGEhJ,https://twitter.com/thebookishpage/status/887403071504080896,Sun Mar 15 15:14:57 +0000 2015,thebookishpage,False,Avid Reader and TV Show Watcher. College Grad. You Can Find Me on Instagram @ thebookishpage.,7647,203,475,11,Storybrooke,Jadena Todd,2194,,https://www.goodreads.com/user/show/23390080-jadena-todd,False
,Tue Jul 18 20:07:35 +0000 2017,diversity ownvoices,,,0,887403498626789377,,,,en,,,6,829387461390430208,AgentJessicaA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @AgentJessicaA: I want contemp romance w #diversity and #ownvoices. I have a special interest in Asian characters but want to see more o…,https://twitter.com/KenyaWrightBook/status/887403498626789377,Mon Mar 02 21:34:20 +0000 2009,KenyaWrightBook,False,Published Author of 25 novels involving Dark Alphas that love to ravage ethnic heroines. #interracialerotica #interracialromance #interracialthriller,8348,5462,4628,255,"Sarasota, FL",Kenya Wright,53125,Central Time (US & Canada),http://kenyawrightbooks.com/,False
,Tue Jul 18 20:14:49 +0000 2017,Teacher momlife ownvoices weneeddiversebooks,,https://twitter.com/i/web/status/887405315397963782,3,887405315397963782,,,,en,,False,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Without YOU,there is no me!!! You are my greatest gifts!!-Zolie💜 #Teacher  #momlife #ownvoices #weneeddiversebooks… https://t.co/VbBHN1J2LI",https://twitter.com/zoliezi/status/887405315397963782,Mon Sep 26 20:03:05 +0000 2011,zoliezi,False,Zolie Zi is the main character in a realistic and comical series of children's books. Zolie is Against Bullying & encourages kids to have good hygiene!!,1847,967,1783,42,"Dallas, TX",Zolie Zi,9245,,http://zoliezi.com,False
,Tue Jul 18 20:17:40 +0000 2017,KimsBiBookSeries ownvoices,,https://twitter.com/i/web/status/887406035547205632,2,887406035547205632,Kimsgoing2bok,887405669036433409,268936576,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Today, for a short while, the outdoors was my office while I worked on #KimsBiBookSeries my #ownvoices story!… https://t.co/7EMZM5Wymq",https://twitter.com/Kimsgoing2bok/status/887406035547205632,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Tue Jul 18 20:19:55 +0000 2017,KimsBiBookSeries ownvoices,,https://twitter.com/i/web/status/887406599802822657,0,887406599802822657,Kimsgoing2bok,887406035547205632,268936576,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I'm tired of erasure and stereotypical representation so I started #KimsBiBookSeries #ownvoices to give to the worl… https://t.co/F7x3u13DVV,https://twitter.com/Kimsgoing2bok/status/887406599802822657,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Tue Jul 18 20:47:07 +0000 2017,YAlit ownvoices WeNeedDiverseBooks CanLit,https://twitter.com/lainefultz/status/887413447826305028/photo/1,,1,887413447826305028,,,,en,"Mason, OH",False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Still reeling from reading extraordinary @ME_Girard Girl Mans Up. #YAlit #ownvoices #WeNeedDiverseBooks #CanLit https://t.co/7XYNJppqyQ,https://twitter.com/lainefultz/status/887413447826305028,Mon Jan 23 20:32:57 +0000 2017,lainefultz,False,"Reader, Educator, Parent and Dreamer
Views here are mine.
School handle @MadhawkLibrary",2189,40,115,0,"Ohio, USA",Elaine Fultz,278,,,False
,Tue Jul 18 20:54:08 +0000 2017,ownvoices feminisminya,,,0,887415210826317824,,,,en,,,4,887390398301315074,ireadss,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ireadss: There's nothing more effective and educational than #ownvoices narratives telling their story. #feminisminya,https://twitter.com/Yon_Nyaan/status/887415210826317824,Mon Jun 06 17:10:39 +0000 2016,Yon_Nyaan,False,Unapologetically vulgar blogger & YouTuber who loves #OwnVoices Japanese lit. Chai Queen & Cat Whore fo' lyfe. https://t.co/nU8AM5hIYC ♥ #DiverseBookBloggers.,11048,366,151,37,Lhazaar Principalities,Neha 🌺🌴🌸,7232,Pacific Time (US & Canada),https://biblionyan.com/,False
,Tue Jul 18 20:55:47 +0000 2017,wndb ownvoices,https://twitter.com/consciouskidlib/status/887415628377710592/photo/1,http://bit.ly/caribbeanheritage,27,887415628377710592,,,,en,,False,21,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Caribbean Heritage Reading List for Kids: https://t.co/vBS2SBxH8r @BrooklynKids #wndb #ownvoices https://t.co/l45WD2shev,https://twitter.com/consciouskidlib/status/887415628377710592,Thu Sep 29 03:21:33 +0000 2016,consciouskidlib,False,"Diverse children's book library amplifying marginalized & oppressed voices. Research on race, bias, & education. Stories of resistance, resilience & empowerment",813,229,308,5,"Los Angeles, CA",The Conscious Kid,639,,http://theconsciouskid.org,False
,Tue Jul 18 20:55:56 +0000 2017,ownvoices fiction contemporary,,https://www.amazon.com/God-Woman-Michael-Tavon/dp/154286514X/ref=asap_bc?ie=UTF8,0,887415664666972161,,,,und,,False,4,886067787906654208,MichaelTavon,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MichaelTavon: #ownvoices #fiction #contemporary  https://t.co/AW5dGT7fWI,https://twitter.com/hornyforbooks/status/887415664666972161,Fri May 05 23:15:46 +0000 2017,hornyforbooks,False,Just another book lover,25,224,1262,0,"Los Angeles, CA",BookLover,843,,,False
,Sun Jul 16 17:01:26 +0000 2017,ownvoices ownvoices,,,0,886631872985534464,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",They're experts on #ownvoices books I ask them 4 well written #ownvoices 📚 bcs want to read a good romantic lesbian one booktubers ignore me,https://twitter.com/LoonyOfHearts/status/886631872985534464,Tue Mar 14 21:45:02 +0000 2017,LoonyOfHearts,False,"Love books and shows. Proud Hufflepuff, lesbian. Chile, translator. The queen of Hearts ♥♠ ¡Off with their heads!",2399,148,870,2,"Santiago, Chile",🌈 ReiGiusti 🌈,1694,,,False
,Sun Jul 16 17:09:37 +0000 2017,Ownvoices,,,0,886633935018614784,,,,en,,,3,886590223240572928,LyndsayEly,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LyndsayEly: By some miracle got up&amp; made the #Ownvoices Without Limiting Diverse Creators panel, yay! W/ @MarkDoesStuff, @snarkbat, @Sh…",https://twitter.com/JGilstein/status/886633935018614784,Sat Jan 28 02:49:22 +0000 2012,JGilstein,False,Fantasy writer. Avid reader. Tea lover. Anglophile. Medievalist. Womanist. Asexual. Punk. #WeNeedDiverseBooks. @NEJMCatalyst Online Editor & freelance editor.,2945,2259,2971,55,Boston,Julia Gilstein,3115,Atlantic Time (Canada),,False
,Sun Jul 16 17:45:04 +0000 2017,ChildrensBooks Parenting ownvoices,,http://paper.li/GullahGirlsRise/1451778302?edition_id=ff7dcfb0-6a2c-11e7-b808-0cc47a0d1605,0,886642854524792833,,,,en,,False,2,,,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",Tips for Helping Kids Rise in Literacy and in Life! #ChildrensBooks #Parenting https://t.co/iAxwMjzJB2 #ownvoices,https://twitter.com/HelpingKidsRise/status/886642854524792833,Mon Oct 12 17:59:39 +0000 2015,HelpingKidsRise,False,Improving the lives of children and the moms and dads who love them. #Education #Parenting #KidLit #SocialJustice & #Gullah Culture @HuffpostEdu Contributor,2915,5251,3861,319,"South Carolina, USA",Moms Kids & Books,14344,Pacific Time (US & Canada),http://www.HelpingKidsRise.org,False
,Sun Jul 16 17:46:18 +0000 2017,ChildrensBooks Parenting ownvoices,,http://paper.li/GullahGirlsRise/1451778302?edition_id=ff7dcfb0-6a2c-11e7-b808-0cc47a0d1605,0,886643167742885889,,,,en,,False,2,886642854524792833,HelpingKidsRise,"<a href=""http://www.aol.com"" rel=""nofollow"">Bangarang Books</a>",RT @HelpingKidsRise: Tips for Helping Kids Rise in Literacy and in Life! #ChildrensBooks #Parenting https://t.co/iAxwMjzJB2 #ownvoices,https://twitter.com/BangarangBooks/status/886643167742885889,Sun Feb 07 14:41:16 +0000 2016,BangarangBooks,False,Founded to inform like-minded readers about the latest in children's books and reading literacy.,0,412,0,14,"New York, USA",Bangarang Books,5957,Eastern Time (US & Canada),http://www.facebook.com/BangarangBooks,False
,Sun Jul 16 18:10:35 +0000 2017,ownvoices ownyourtomorrow,,,1,886649276364926976,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Make your own rules and let everyone follow them..#ownvoices n #ownyourtomorrow 😎,https://twitter.com/ihimanshuyadav/status/886649276364926976,Sat Jul 15 16:27:32 +0000 2017,ihimanshuyadav,False,👉 Follow my own rules...and that's the reason for not following yours too..!! 😎 👈,9,4,43,0,"New Delhi, India",Himanshu Yadav,3,,http://facebook.com/himanshuyadav.in,False
,Sun Jul 16 18:24:51 +0000 2017,pitchwars askmentor ownvoices autism,,,1,886652868626919426,GiantLobsterBot,886652619602751489,3350797486,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",5/? #pitchwars #askmentor that constitute a large enough rewrite for agents and editors to take a second look at it? It's #ownvoices #autism,https://twitter.com/GiantLobsterBot/status/886652868626919426,Mon Jun 29 13:50:39 +0000 2015,GiantLobsterBot,False,"Gamer, Writer, Creator, and Aspie. I enjoy comedy/happy things as well as playing. My tabletop game is FEED MY MONSTER. My manuscript is BECAUSE YOU TOLD ME SO.",1685,301,691,12,"Shelby Township, MI",Jason Robbins,1778,,,False
,Sun Jul 16 18:43:53 +0000 2017,diversity ownvoices WeNeedDiverseBooks hiring publishing books,,http://www.takepart.com/article/2016/09/26/bringing-diverse-books-low-income-kids/,4,886657659553886208,,,,en,,False,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We need to fix this gap. Let's go. #diversity #ownvoices #WeNeedDiverseBooks #hiring #publishing #books
https://t.co/fDScxQHCyO",https://twitter.com/EmilyNeiss_pub/status/886657659553886208,Fri Nov 18 05:27:09 +0000 2016,EmilyNeiss_pub,False,BA Creighton. MA Emerson. Bilingual English/Spanish. Reader. Publishing Person. Aspiring Literary Agent. @slush_diamonds https://t.co/rngy0he3mx,55,133,251,6,"Boston, MA",Emily Neiss,338,Eastern Time (US & Canada),,False
,Sun Jul 16 19:11:30 +0000 2017,OwnVoices,,,0,886664606894182400,,,,en,,,1,886589138719342592,EzzyLanguzzi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @EzzyLanguzzi: #OwnVoices Without Limits @Readercon in Salon V (L-to-R: T. Green, D. Little Badger, Moderator M. Oshiro, E. Sjunneson-He…",https://twitter.com/WI_MUJER/status/886664606894182400,Mon Mar 26 15:49:21 +0000 2012,WI_MUJER,False,"Children's Book Author, Community Builder, Wisconsin Native, Social Media Consultant.  All statements + RTs are my own. https://t.co/CCqVwFQwEi",24107,1564,2175,88,"Madison, WI",Wisconsin Mujer,10423,Pacific Time (US & Canada),https://wisconsinmujer.wordpress.com/,False
,Sun Jul 16 19:36:18 +0000 2017,KimsBiBookSeries,,https://twitter.com/i/web/status/886670848010080256,1,886670848010080256,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","As promised, here is a Character thread for #KimsBiBookSeries Not all main characters are listed becuz I gotta have… https://t.co/ZwBt5IJbPB",https://twitter.com/Kimsgoing2bok/status/886670848010080256,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 19:39:55 +0000 2017,KimsBiBookSeries ownvoices,https://twitter.com/Kimsgoing2bok/status/886671758501203968/photo/1,,0,886671758501203968,Kimsgoing2bok,886670848010080256,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Brill, Non-Binary, Bisexual, right hand to the King, Protector of Mynara #KimsBiBookSeries #ownvoices https://t.co/YFHIsNrxJH",https://twitter.com/Kimsgoing2bok/status/886671758501203968,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 19:41:20 +0000 2017,KimsBiBookSeries ownvoices,https://twitter.com/Kimsgoing2bok/status/886672116392669184/photo/1,,0,886672116392669184,Kimsgoing2bok,886671758501203968,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Dominique/Septa-Bisexual-Knight #KimsBiBookSeries #ownvoices https://t.co/zOkRwUUpP2,https://twitter.com/Kimsgoing2bok/status/886672116392669184,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 19:43:10 +0000 2017,KimsBiBookSeries ownvoices,https://twitter.com/Kimsgoing2bok/status/886672574628773888/photo/1,,0,886672574628773888,Kimsgoing2bok,886672116392669184,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kimiko Ishikawa-Bisexual-Demisexual-Demigirl-Knight-Wife of Rhonda #KimsBiBookSeries #ownvoices https://t.co/GX8yXRFugN,https://twitter.com/Kimsgoing2bok/status/886672574628773888,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
